ID,Rating,Content,Tag1,Tag2,Writer,받고싶어요,감동이에요,재미있어요,속상해요,URL
641685408272175f044810ab,4,"오래전부터 낚시하며 알던 동생이 오라버니 생각해서 선물로 보내줘 감동이네요.
포장도 꼼꼼하게 잘 포장해 보내주셔서 감사합니다.",감사,친구,명랑한 네오,1,0,0,0,https://st.kakaocdn.net/product_review/gift/review/af368627c66a30e00617cf5e8cd8081ea432e97e
6411bebc60bb146e9a99e461,4,"고마운선물 건강하게 쓰겠습니다~
친구 고마워~♡",생일,친구,기뻐하는 프로도,1,0,0,0,https://st.kakaocdn.net/product_review/gift/review/994c0a221061df925b78a78944d7916095e5238a
64680412ce385c329e9174fd,4,좋아여 근데 넘 비싸 ㅜㅠㅠ,위로,연인,활기찬 어피치,0,0,0,0,https://st.kakaocdn.net/product_review/gift/review/48ab932bb7272a96a179abbaace384164e0ac178
642401aaa0e0bf4aca499d79,4,"동생 덕분에 좀비에서 벗어나게 되었읍니다..
내가 집에서 기어다니기만 하는것을 어떻게 알고🥺 정말 감동..잘 먹고 다시 살아나보겠습니다🥹",생일,형제/자매,명랑한 무지,1,0,2,0,
6486216c6440f91538494b1a,4,택배가바르고잘먹고건강하겠습니다,응원,형제/자매,아들,1,0,0,0,
6321b0d2d1742b27d2c3a216,4,제자야! 선물 고맙고 비타민 먹고 선생님 힘 낼게. 그리고 겨울 방학되면 학교에 한 번 강민이랑 꼭 들리거라. 샘하고 맛있는 밥 한 번 먹자. 알았제!!!!,감사,제자,황재호,854,25,8,4,
63da33aad7e31d0912f307de,4,체력이 딸려서 힘들 때마다 먹고있어요. 요단강에 발 담구고 있는데 현실 세계로 멱살잡고 끌어다주는 생존템,생일,친구,기분 좋은 죠르디,8,5,143,6,
64008a6be7eaf455326e2ddd,4,"한번 먹으렸는데, 서울조카가 보냈습니다. 정을 생각하면 벌써 건강을 눈앞에 둔 느낌이 듭니다.",생일,조카,기뻐하는 네오,14,3,0,0,https://st.kakaocdn.net/product_review/gift/review/53b13ab86f05cc392e52ee506d52c7db7726c0a7
6393310b09b8e41700c12da5,4,조카가 선물로 줬네요~ 먹고 나니 힘이 납니다~ 이모를 생각하는 조카 마음이 이뻐서 그런지 더 효과가 있네요!!,감사,조카,다정한 앙몬드,26,4,0,0,https://st.kakaocdn.net/product_review/gift/review/e49ba9fdf9577d3368adc1721d6b35c6ed041ee7
63ab939299f6e96c53a73b0f,4,내사랑 오소리 넘 감동이야 고마워잉😭😭😭❤️❤️❤️ 에너자이저 너구리되서 돈많이 벌어올께영!!🫡 맛난거 다 사줄꼬양~~!! 오늘 하루도 화이팅해용🫰사랑해용 알라뷰💋💋💋,응원,연인,이다솜,14,4,2,3,https://st.kakaocdn.net/product_review/gift/review/b0f6a44d346d1fedff642a96e19ae4c23cc73b53
645b6dbdfc942f5ae76d88f7,4,"소문으로만 듣고 있었는데 큰딸 어버이 선물로 받고 너무 행복했습니다~^^
피곤해서 오자마자 하나 먹었는데  듣던데로 피로회복력이 빠르고  먹기도 한번이라 간편하고 좋으네요^^  맛도 시큼하니 맛있습니다~ㅋ
나중에  내돈주고 구매할까 생각중입니다^^",어버이날,자녀,다정한 프로도,3,0,0,0,https://st.kakaocdn.net/product_review/gift/review/f853b1c68e84d3206faa939f8bab1630fa2a1452
6222a29da10564150e68b60c,4,우리 아기가 다 커서 이런것도 보내주고🥺🤍 벌써 건강해진 기분이네요^^,응원,자녀,기분 좋은 네오,599,17,2,2,
6468967d8d54a412c4e72dc7,4,빠른 배송 감사합니다! ^^,스승의날,제자,명랑한 무지,0,0,1,1,https://st.kakaocdn.net/product_review/gift/review/2134852a0a74e4f50cd6b60de83c15466a7f7806
64258cc21750ce432b2cf080,4,"명품비타민,, 먹기에도 겁나네요... 아까워요 그래도 건강을 위해 잘먹어보겠습니당 생일덕에 이런 선물도 받고 잘먹고 더더 건강해질게~~!~!~!~!!",생일,친구,행복한 스카피,2,1,0,0,https://st.kakaocdn.net/product_review/gift/review/8b06bf0dd260b8cd3030296b6eb54669c982a152
647b25362494e947a83dcbd0,4,빠른 배송 감사합니다,생일,조카,활기찬 프로도,0,0,1,0,https://st.kakaocdn.net/product_review/gift/review/86ae9c34dfd854f2b834ad52d59d7f2248a99fb0
643790ba8272175f0449785c,4,아주맘에듭니다 굿굿,생일,친구,친절한 무지,0,2,0,0,https://st.kakaocdn.net/product_review/gift/review/029af2913665a6336e66dea390c42abcb212b88c
642ca2ad259a94062ef65dc3,4,평소에 지인들에게 많이 선물했던거라 제가 받으니 더 좋네요,생일,직장동료,다정한 네오,1,1,0,0,https://st.kakaocdn.net/product_review/gift/review/94528c0a40a2b6ac4ff5f9728be088281430fe8a
645c9a174314631d587ae04c,4,예진아 정말 고맙다. 다이스키,위로,친구,기분 좋은 라이언,0,1,0,0,https://st.kakaocdn.net/product_review/gift/review/98a708901437a5f67a835c9656119925f7f3b947
63d3a00d4e062968a4680b0a,4,매우좋습니다. 한개 먹고 수십년간 쌓여있던 피로가 없어졌습니다.,설날,친구,기뻐하는 앙몬드,2,0,10,0,
61a6073472379f67d6d0e9ba,3,명품 비타민 오쏘몰 이뮨 멀티 비타민 비타민계의 에르메스라고 하는 명품 비타민을 생일 선물로 받았다. 매일매일 먹는게 아니고 몸이 피곤할 때마다 먹으면 활기찬 느낌이 든다. 식전에 먹으면 속이 쓰리니 식후에 먹는 것을 권장하고 고 농축이라 물을 많이 마시는게 좋다.,생일,형제/자매,활기찬 튜브,38,16,3,2,https://st.kakaocdn.net/product_review/gift/review/309113abd43bcda697403093b74b27bb5d969bb9
641685408272175f044810ab,4,"오래전부터 낚시하며 알던 동생이 오라버니 생각해서 선물로 보내줘 감동이네요.
포장도 꼼꼼하게 잘 포장해 보내주셔서 감사합니다.",감사,친구,기뻐하는 튜브,1,0,0,0,https://st.kakaocdn.net/product_review/gift/review/af368627c66a30e00617cf5e8cd8081ea432e97e
6411bebc60bb146e9a99e461,4,"고마운선물 건강하게 쓰겠습니다~
친구 고마워~♡",생일,친구,다정한 앙몬드,1,0,0,0,https://st.kakaocdn.net/product_review/gift/review/994c0a221061df925b78a78944d7916095e5238a
64680412ce385c329e9174fd,4,좋아여 근데 넘 비싸 ㅜㅠㅠ,위로,연인,상냥한 죠르디,0,0,0,0,https://st.kakaocdn.net/product_review/gift/review/48ab932bb7272a96a179abbaace384164e0ac178
642401aaa0e0bf4aca499d79,4,"동생 덕분에 좀비에서 벗어나게 되었읍니다..
내가 집에서 기어다니기만 하는것을 어떻게 알고🥺 정말 감동..잘 먹고 다시 살아나보겠습니다🥹",생일,형제/자매,기분 좋은 스카피,1,0,2,0,
6486216c6440f91538494b1a,4,택배가바르고잘먹고건강하겠습니다,응원,형제/자매,아들,1,0,0,0,
6321b0d2d1742b27d2c3a216,4,제자야! 선물 고맙고 비타민 먹고 선생님 힘 낼게. 그리고 겨울 방학되면 학교에 한 번 강민이랑 꼭 들리거라. 샘하고 맛있는 밥 한 번 먹자. 알았제!!!!,감사,제자,황재호,854,25,8,4,
63da33aad7e31d0912f307de,4,체력이 딸려서 힘들 때마다 먹고있어요. 요단강에 발 담구고 있는데 현실 세계로 멱살잡고 끌어다주는 생존템,생일,친구,기분 좋은 스카피,8,5,143,6,
64008a6be7eaf455326e2ddd,4,"한번 먹으렸는데, 서울조카가 보냈습니다. 정을 생각하면 벌써 건강을 눈앞에 둔 느낌이 듭니다.",생일,조카,상냥한 라이언,14,3,0,0,https://st.kakaocdn.net/product_review/gift/review/53b13ab86f05cc392e52ee506d52c7db7726c0a7
6393310b09b8e41700c12da5,4,조카가 선물로 줬네요~ 먹고 나니 힘이 납니다~ 이모를 생각하는 조카 마음이 이뻐서 그런지 더 효과가 있네요!!,감사,조카,다정한 어피치,26,4,0,0,https://st.kakaocdn.net/product_review/gift/review/e49ba9fdf9577d3368adc1721d6b35c6ed041ee7
63ab939299f6e96c53a73b0f,4,내사랑 오소리 넘 감동이야 고마워잉😭😭😭❤️❤️❤️ 에너자이저 너구리되서 돈많이 벌어올께영!!🫡 맛난거 다 사줄꼬양~~!! 오늘 하루도 화이팅해용🫰사랑해용 알라뷰💋💋💋,응원,연인,이다솜,14,4,2,3,https://st.kakaocdn.net/product_review/gift/review/b0f6a44d346d1fedff642a96e19ae4c23cc73b53
645b6dbdfc942f5ae76d88f7,4,"소문으로만 듣고 있었는데 큰딸 어버이 선물로 받고 너무 행복했습니다~^^
피곤해서 오자마자 하나 먹었는데  듣던데로 피로회복력이 빠르고  먹기도 한번이라 간편하고 좋으네요^^  맛도 시큼하니 맛있습니다~ㅋ
나중에  내돈주고 구매할까 생각중입니다^^",어버이날,자녀,기분 좋은 무지,3,0,0,0,https://st.kakaocdn.net/product_review/gift/review/f853b1c68e84d3206faa939f8bab1630fa2a1452
6222a29da10564150e68b60c,4,우리 아기가 다 커서 이런것도 보내주고🥺🤍 벌써 건강해진 기분이네요^^,응원,자녀,명랑한 무지,599,17,2,2,
6468967d8d54a412c4e72dc7,4,빠른 배송 감사합니다! ^^,스승의날,제자,명랑한 스카피,0,0,1,1,https://st.kakaocdn.net/product_review/gift/review/2134852a0a74e4f50cd6b60de83c15466a7f7806
64258cc21750ce432b2cf080,4,"명품비타민,, 먹기에도 겁나네요... 아까워요 그래도 건강을 위해 잘먹어보겠습니당 생일덕에 이런 선물도 받고 잘먹고 더더 건강해질게~~!~!~!~!!",생일,친구,기뻐하는 튜브,2,1,0,0,https://st.kakaocdn.net/product_review/gift/review/8b06bf0dd260b8cd3030296b6eb54669c982a152
647b25362494e947a83dcbd0,4,빠른 배송 감사합니다,생일,조카,명랑한 죠르디,0,0,1,0,https://st.kakaocdn.net/product_review/gift/review/86ae9c34dfd854f2b834ad52d59d7f2248a99fb0
643790ba8272175f0449785c,4,아주맘에듭니다 굿굿,생일,친구,활기찬 스카피,0,2,0,0,https://st.kakaocdn.net/product_review/gift/review/029af2913665a6336e66dea390c42abcb212b88c
642ca2ad259a94062ef65dc3,4,평소에 지인들에게 많이 선물했던거라 제가 받으니 더 좋네요,생일,직장동료,행복한 콘,1,1,0,0,https://st.kakaocdn.net/product_review/gift/review/94528c0a40a2b6ac4ff5f9728be088281430fe8a
645c9a174314631d587ae04c,4,예진아 정말 고맙다. 다이스키,위로,친구,기뻐하는 콘,0,1,0,0,https://st.kakaocdn.net/product_review/gift/review/98a708901437a5f67a835c9656119925f7f3b947
63d3a00d4e062968a4680b0a,4,매우좋습니다. 한개 먹고 수십년간 쌓여있던 피로가 없어졌습니다.,설날,친구,행복한 네오,2,0,10,0,
61a6073472379f67d6d0e9ba,3,명품 비타민 오쏘몰 이뮨 멀티 비타민 비타민계의 에르메스라고 하는 명품 비타민을 생일 선물로 받았다. 매일매일 먹는게 아니고 몸이 피곤할 때마다 먹으면 활기찬 느낌이 든다. 식전에 먹으면 속이 쓰리니 식후에 먹는 것을 권장하고 고 농축이라 물을 많이 마시는게 좋다.,생일,형제/자매,기분 좋은 프로도,38,16,3,2,https://st.kakaocdn.net/product_review/gift/review/309113abd43bcda697403093b74b27bb5d969bb9
641685408272175f044810ab,4,"오래전부터 낚시하며 알던 동생이 오라버니 생각해서 선물로 보내줘 감동이네요.
포장도 꼼꼼하게 잘 포장해 보내주셔서 감사합니다.",감사,친구,기뻐하는 네오,1,0,0,0,https://st.kakaocdn.net/product_review/gift/review/af368627c66a30e00617cf5e8cd8081ea432e97e
6411bebc60bb146e9a99e461,4,"고마운선물 건강하게 쓰겠습니다~
친구 고마워~♡",생일,친구,친절한 라이언,1,0,0,0,https://st.kakaocdn.net/product_review/gift/review/994c0a221061df925b78a78944d7916095e5238a
64680412ce385c329e9174fd,4,좋아여 근데 넘 비싸 ㅜㅠㅠ,위로,연인,친절한 라이언,0,0,0,0,https://st.kakaocdn.net/product_review/gift/review/48ab932bb7272a96a179abbaace384164e0ac178
642401aaa0e0bf4aca499d79,4,"동생 덕분에 좀비에서 벗어나게 되었읍니다..
내가 집에서 기어다니기만 하는것을 어떻게 알고🥺 정말 감동..잘 먹고 다시 살아나보겠습니다🥹",생일,형제/자매,행복한 무지,1,0,2,0,
6486216c6440f91538494b1a,4,택배가바르고잘먹고건강하겠습니다,응원,형제/자매,아들,1,0,0,0,
6321b0d2d1742b27d2c3a216,4,제자야! 선물 고맙고 비타민 먹고 선생님 힘 낼게. 그리고 겨울 방학되면 학교에 한 번 강민이랑 꼭 들리거라. 샘하고 맛있는 밥 한 번 먹자. 알았제!!!!,감사,제자,황재호,854,25,8,4,
63da33aad7e31d0912f307de,4,체력이 딸려서 힘들 때마다 먹고있어요. 요단강에 발 담구고 있는데 현실 세계로 멱살잡고 끌어다주는 생존템,생일,친구,명랑한 죠르디,8,5,143,6,
64008a6be7eaf455326e2ddd,4,"한번 먹으렸는데, 서울조카가 보냈습니다. 정을 생각하면 벌써 건강을 눈앞에 둔 느낌이 듭니다.",생일,조카,다정한 프로도,14,3,0,0,https://st.kakaocdn.net/product_review/gift/review/53b13ab86f05cc392e52ee506d52c7db7726c0a7
6393310b09b8e41700c12da5,4,조카가 선물로 줬네요~ 먹고 나니 힘이 납니다~ 이모를 생각하는 조카 마음이 이뻐서 그런지 더 효과가 있네요!!,감사,조카,행복한 네오,26,4,0,0,https://st.kakaocdn.net/product_review/gift/review/e49ba9fdf9577d3368adc1721d6b35c6ed041ee7
63ab939299f6e96c53a73b0f,4,내사랑 오소리 넘 감동이야 고마워잉😭😭😭❤️❤️❤️ 에너자이저 너구리되서 돈많이 벌어올께영!!🫡 맛난거 다 사줄꼬양~~!! 오늘 하루도 화이팅해용🫰사랑해용 알라뷰💋💋💋,응원,연인,이다솜,14,4,2,3,https://st.kakaocdn.net/product_review/gift/review/b0f6a44d346d1fedff642a96e19ae4c23cc73b53
645b6dbdfc942f5ae76d88f7,4,"소문으로만 듣고 있었는데 큰딸 어버이 선물로 받고 너무 행복했습니다~^^
피곤해서 오자마자 하나 먹었는데  듣던데로 피로회복력이 빠르고  먹기도 한번이라 간편하고 좋으네요^^  맛도 시큼하니 맛있습니다~ㅋ
나중에  내돈주고 구매할까 생각중입니다^^",어버이날,자녀,기분 좋은 프로도,3,0,0,0,https://st.kakaocdn.net/product_review/gift/review/f853b1c68e84d3206faa939f8bab1630fa2a1452
6222a29da10564150e68b60c,4,우리 아기가 다 커서 이런것도 보내주고🥺🤍 벌써 건강해진 기분이네요^^,응원,자녀,상냥한 무지,599,17,2,2,
6468967d8d54a412c4e72dc7,4,빠른 배송 감사합니다! ^^,스승의날,제자,활기찬 네오,0,0,1,1,https://st.kakaocdn.net/product_review/gift/review/2134852a0a74e4f50cd6b60de83c15466a7f7806
64258cc21750ce432b2cf080,4,"명품비타민,, 먹기에도 겁나네요... 아까워요 그래도 건강을 위해 잘먹어보겠습니당 생일덕에 이런 선물도 받고 잘먹고 더더 건강해질게~~!~!~!~!!",생일,친구,기분 좋은 콘,2,1,0,0,https://st.kakaocdn.net/product_review/gift/review/8b06bf0dd260b8cd3030296b6eb54669c982a152
647b25362494e947a83dcbd0,4,빠른 배송 감사합니다,생일,조카,명랑한 라이언,0,0,1,0,https://st.kakaocdn.net/product_review/gift/review/86ae9c34dfd854f2b834ad52d59d7f2248a99fb0
643790ba8272175f0449785c,4,아주맘에듭니다 굿굿,생일,친구,기뻐하는 어피치,0,2,0,0,https://st.kakaocdn.net/product_review/gift/review/029af2913665a6336e66dea390c42abcb212b88c
642ca2ad259a94062ef65dc3,4,평소에 지인들에게 많이 선물했던거라 제가 받으니 더 좋네요,생일,직장동료,친절한 프로도,1,1,0,0,https://st.kakaocdn.net/product_review/gift/review/94528c0a40a2b6ac4ff5f9728be088281430fe8a
645c9a174314631d587ae04c,4,예진아 정말 고맙다. 다이스키,위로,친구,상냥한 스카피,0,1,0,0,https://st.kakaocdn.net/product_review/gift/review/98a708901437a5f67a835c9656119925f7f3b947
63d3a00d4e062968a4680b0a,4,매우좋습니다. 한개 먹고 수십년간 쌓여있던 피로가 없어졌습니다.,설날,친구,명랑한 스카피,2,0,10,0,
61a6073472379f67d6d0e9ba,3,명품 비타민 오쏘몰 이뮨 멀티 비타민 비타민계의 에르메스라고 하는 명품 비타민을 생일 선물로 받았다. 매일매일 먹는게 아니고 몸이 피곤할 때마다 먹으면 활기찬 느낌이 든다. 식전에 먹으면 속이 쓰리니 식후에 먹는 것을 권장하고 고 농축이라 물을 많이 마시는게 좋다.,생일,형제/자매,상냥한 콘,38,16,3,2,https://st.kakaocdn.net/product_review/gift/review/309113abd43bcda697403093b74b27bb5d969bb9
641685408272175f044810ab,4,"오래전부터 낚시하며 알던 동생이 오라버니 생각해서 선물로 보내줘 감동이네요.
포장도 꼼꼼하게 잘 포장해 보내주셔서 감사합니다.",감사,친구,다정한 프로도,1,0,0,0,https://st.kakaocdn.net/product_review/gift/review/af368627c66a30e00617cf5e8cd8081ea432e97e
6411bebc60bb146e9a99e461,4,"고마운선물 건강하게 쓰겠습니다~
친구 고마워~♡",생일,친구,명랑한 스카피,1,0,0,0,https://st.kakaocdn.net/product_review/gift/review/994c0a221061df925b78a78944d7916095e5238a
64680412ce385c329e9174fd,4,좋아여 근데 넘 비싸 ㅜㅠㅠ,위로,연인,기뻐하는 앙몬드,0,0,0,0,https://st.kakaocdn.net/product_review/gift/review/48ab932bb7272a96a179abbaace384164e0ac178
642401aaa0e0bf4aca499d79,4,"동생 덕분에 좀비에서 벗어나게 되었읍니다..
내가 집에서 기어다니기만 하는것을 어떻게 알고🥺 정말 감동..잘 먹고 다시 살아나보겠습니다🥹",생일,형제/자매,친절한 튜브,1,0,2,0,
6486216c6440f91538494b1a,4,택배가바르고잘먹고건강하겠습니다,응원,형제/자매,아들,1,0,0,0,
6321b0d2d1742b27d2c3a216,4,제자야! 선물 고맙고 비타민 먹고 선생님 힘 낼게. 그리고 겨울 방학되면 학교에 한 번 강민이랑 꼭 들리거라. 샘하고 맛있는 밥 한 번 먹자. 알았제!!!!,감사,제자,황재호,854,25,8,4,
63da33aad7e31d0912f307de,4,체력이 딸려서 힘들 때마다 먹고있어요. 요단강에 발 담구고 있는데 현실 세계로 멱살잡고 끌어다주는 생존템,생일,친구,상냥한 튜브,8,5,143,6,
64008a6be7eaf455326e2ddd,4,"한번 먹으렸는데, 서울조카가 보냈습니다. 정을 생각하면 벌써 건강을 눈앞에 둔 느낌이 듭니다.",생일,조카,명랑한 콘,14,3,0,0,https://st.kakaocdn.net/product_review/gift/review/53b13ab86f05cc392e52ee506d52c7db7726c0a7
6393310b09b8e41700c12da5,4,조카가 선물로 줬네요~ 먹고 나니 힘이 납니다~ 이모를 생각하는 조카 마음이 이뻐서 그런지 더 효과가 있네요!!,감사,조카,활기찬 스카피,26,4,0,0,https://st.kakaocdn.net/product_review/gift/review/e49ba9fdf9577d3368adc1721d6b35c6ed041ee7
63ab939299f6e96c53a73b0f,4,내사랑 오소리 넘 감동이야 고마워잉😭😭😭❤️❤️❤️ 에너자이저 너구리되서 돈많이 벌어올께영!!🫡 맛난거 다 사줄꼬양~~!! 오늘 하루도 화이팅해용🫰사랑해용 알라뷰💋💋💋,응원,연인,이다솜,14,4,2,3,https://st.kakaocdn.net/product_review/gift/review/b0f6a44d346d1fedff642a96e19ae4c23cc73b53
645b6dbdfc942f5ae76d88f7,4,"소문으로만 듣고 있었는데 큰딸 어버이 선물로 받고 너무 행복했습니다~^^
피곤해서 오자마자 하나 먹었는데  듣던데로 피로회복력이 빠르고  먹기도 한번이라 간편하고 좋으네요^^  맛도 시큼하니 맛있습니다~ㅋ
나중에  내돈주고 구매할까 생각중입니다^^",어버이날,자녀,상냥한 튜브,3,0,0,0,https://st.kakaocdn.net/product_review/gift/review/f853b1c68e84d3206faa939f8bab1630fa2a1452
6222a29da10564150e68b60c,4,우리 아기가 다 커서 이런것도 보내주고🥺🤍 벌써 건강해진 기분이네요^^,응원,자녀,상냥한 앙몬드,599,17,2,2,
6468967d8d54a412c4e72dc7,4,빠른 배송 감사합니다! ^^,스승의날,제자,다정한 프로도,0,0,1,1,https://st.kakaocdn.net/product_review/gift/review/2134852a0a74e4f50cd6b60de83c15466a7f7806
64258cc21750ce432b2cf080,4,"명품비타민,, 먹기에도 겁나네요... 아까워요 그래도 건강을 위해 잘먹어보겠습니당 생일덕에 이런 선물도 받고 잘먹고 더더 건강해질게~~!~!~!~!!",생일,친구,활기찬 앙몬드,2,1,0,0,https://st.kakaocdn.net/product_review/gift/review/8b06bf0dd260b8cd3030296b6eb54669c982a152
647b25362494e947a83dcbd0,4,빠른 배송 감사합니다,생일,조카,명랑한 튜브,0,0,1,0,https://st.kakaocdn.net/product_review/gift/review/86ae9c34dfd854f2b834ad52d59d7f2248a99fb0
643790ba8272175f0449785c,4,아주맘에듭니다 굿굿,생일,친구,친절한 프로도,0,2,0,0,https://st.kakaocdn.net/product_review/gift/review/029af2913665a6336e66dea390c42abcb212b88c
642ca2ad259a94062ef65dc3,4,평소에 지인들에게 많이 선물했던거라 제가 받으니 더 좋네요,생일,직장동료,다정한 콘,1,1,0,0,https://st.kakaocdn.net/product_review/gift/review/94528c0a40a2b6ac4ff5f9728be088281430fe8a
645c9a174314631d587ae04c,4,예진아 정말 고맙다. 다이스키,위로,친구,기뻐하는 라이언,0,1,0,0,https://st.kakaocdn.net/product_review/gift/review/98a708901437a5f67a835c9656119925f7f3b947
63d3a00d4e062968a4680b0a,4,매우좋습니다. 한개 먹고 수십년간 쌓여있던 피로가 없어졌습니다.,설날,친구,친절한 튜브,2,0,10,0,
61a6073472379f67d6d0e9ba,3,명품 비타민 오쏘몰 이뮨 멀티 비타민 비타민계의 에르메스라고 하는 명품 비타민을 생일 선물로 받았다. 매일매일 먹는게 아니고 몸이 피곤할 때마다 먹으면 활기찬 느낌이 든다. 식전에 먹으면 속이 쓰리니 식후에 먹는 것을 권장하고 고 농축이라 물을 많이 마시는게 좋다.,생일,형제/자매,친절한 프로도,38,16,3,2,https://st.kakaocdn.net/product_review/gift/review/309113abd43bcda697403093b74b27bb5d969bb9
641685408272175f044810ab,4,"오래전부터 낚시하며 알던 동생이 오라버니 생각해서 선물로 보내줘 감동이네요.
포장도 꼼꼼하게 잘 포장해 보내주셔서 감사합니다.",감사,친구,활기찬 튜브,1,0,0,0,https://st.kakaocdn.net/product_review/gift/review/af368627c66a30e00617cf5e8cd8081ea432e97e
6411bebc60bb146e9a99e461,4,"고마운선물 건강하게 쓰겠습니다~
친구 고마워~♡",생일,친구,친절한 어피치,1,0,0,0,https://st.kakaocdn.net/product_review/gift/review/994c0a221061df925b78a78944d7916095e5238a
64680412ce385c329e9174fd,4,좋아여 근데 넘 비싸 ㅜㅠㅠ,위로,연인,명랑한 라이언,0,0,0,0,https://st.kakaocdn.net/product_review/gift/review/48ab932bb7272a96a179abbaace384164e0ac178
642401aaa0e0bf4aca499d79,4,"동생 덕분에 좀비에서 벗어나게 되었읍니다..
내가 집에서 기어다니기만 하는것을 어떻게 알고🥺 정말 감동..잘 먹고 다시 살아나보겠습니다🥹",생일,형제/자매,상냥한 튜브,1,0,2,0,
6486216c6440f91538494b1a,4,택배가바르고잘먹고건강하겠습니다,응원,형제/자매,아들,1,0,0,0,
6321b0d2d1742b27d2c3a216,4,제자야! 선물 고맙고 비타민 먹고 선생님 힘 낼게. 그리고 겨울 방학되면 학교에 한 번 강민이랑 꼭 들리거라. 샘하고 맛있는 밥 한 번 먹자. 알았제!!!!,감사,제자,황재호,854,25,8,4,
63da33aad7e31d0912f307de,4,체력이 딸려서 힘들 때마다 먹고있어요. 요단강에 발 담구고 있는데 현실 세계로 멱살잡고 끌어다주는 생존템,생일,친구,행복한 무지,8,5,143,6,
64008a6be7eaf455326e2ddd,4,"한번 먹으렸는데, 서울조카가 보냈습니다. 정을 생각하면 벌써 건강을 눈앞에 둔 느낌이 듭니다.",생일,조카,기뻐하는 죠르디,14,3,0,0,https://st.kakaocdn.net/product_review/gift/review/53b13ab86f05cc392e52ee506d52c7db7726c0a7
6393310b09b8e41700c12da5,4,조카가 선물로 줬네요~ 먹고 나니 힘이 납니다~ 이모를 생각하는 조카 마음이 이뻐서 그런지 더 효과가 있네요!!,감사,조카,친절한 무지,26,4,0,0,https://st.kakaocdn.net/product_review/gift/review/e49ba9fdf9577d3368adc1721d6b35c6ed041ee7
63ab939299f6e96c53a73b0f,4,내사랑 오소리 넘 감동이야 고마워잉😭😭😭❤️❤️❤️ 에너자이저 너구리되서 돈많이 벌어올께영!!🫡 맛난거 다 사줄꼬양~~!! 오늘 하루도 화이팅해용🫰사랑해용 알라뷰💋💋💋,응원,연인,이다솜,14,4,2,3,https://st.kakaocdn.net/product_review/gift/review/b0f6a44d346d1fedff642a96e19ae4c23cc73b53
645b6dbdfc942f5ae76d88f7,4,"소문으로만 듣고 있었는데 큰딸 어버이 선물로 받고 너무 행복했습니다~^^
피곤해서 오자마자 하나 먹었는데  듣던데로 피로회복력이 빠르고  먹기도 한번이라 간편하고 좋으네요^^  맛도 시큼하니 맛있습니다~ㅋ
나중에  내돈주고 구매할까 생각중입니다^^",어버이날,자녀,명랑한 라이언,3,0,0,0,https://st.kakaocdn.net/product_review/gift/review/f853b1c68e84d3206faa939f8bab1630fa2a1452
6222a29da10564150e68b60c,4,우리 아기가 다 커서 이런것도 보내주고🥺🤍 벌써 건강해진 기분이네요^^,응원,자녀,명랑한 네오,599,17,2,2,
6468967d8d54a412c4e72dc7,4,빠른 배송 감사합니다! ^^,스승의날,제자,친절한 라이언,0,0,1,1,https://st.kakaocdn.net/product_review/gift/review/2134852a0a74e4f50cd6b60de83c15466a7f7806
64258cc21750ce432b2cf080,4,"명품비타민,, 먹기에도 겁나네요... 아까워요 그래도 건강을 위해 잘먹어보겠습니당 생일덕에 이런 선물도 받고 잘먹고 더더 건강해질게~~!~!~!~!!",생일,친구,명랑한 어피치,2,1,0,0,https://st.kakaocdn.net/product_review/gift/review/8b06bf0dd260b8cd3030296b6eb54669c982a152
647b25362494e947a83dcbd0,4,빠른 배송 감사합니다,생일,조카,행복한 앙몬드,0,0,1,0,https://st.kakaocdn.net/product_review/gift/review/86ae9c34dfd854f2b834ad52d59d7f2248a99fb0
643790ba8272175f0449785c,4,아주맘에듭니다 굿굿,생일,친구,친절한 라이언,0,2,0,0,https://st.kakaocdn.net/product_review/gift/review/029af2913665a6336e66dea390c42abcb212b88c
642ca2ad259a94062ef65dc3,4,평소에 지인들에게 많이 선물했던거라 제가 받으니 더 좋네요,생일,직장동료,기분 좋은 콘,1,1,0,0,https://st.kakaocdn.net/product_review/gift/review/94528c0a40a2b6ac4ff5f9728be088281430fe8a
645c9a174314631d587ae04c,4,예진아 정말 고맙다. 다이스키,위로,친구,상냥한 콘,0,1,0,0,https://st.kakaocdn.net/product_review/gift/review/98a708901437a5f67a835c9656119925f7f3b947
63d3a00d4e062968a4680b0a,4,매우좋습니다. 한개 먹고 수십년간 쌓여있던 피로가 없어졌습니다.,설날,친구,상냥한 어피치,2,0,10,0,
61a6073472379f67d6d0e9ba,3,명품 비타민 오쏘몰 이뮨 멀티 비타민 비타민계의 에르메스라고 하는 명품 비타민을 생일 선물로 받았다. 매일매일 먹는게 아니고 몸이 피곤할 때마다 먹으면 활기찬 느낌이 든다. 식전에 먹으면 속이 쓰리니 식후에 먹는 것을 권장하고 고 농축이라 물을 많이 마시는게 좋다.,생일,형제/자매,기분 좋은 앙몬드,38,16,3,2,https://st.kakaocdn.net/product_review/gift/review/309113abd43bcda697403093b74b27bb5d969bb9
